producto,title,canonical_url,brand,breadcrumbs,main_category,sub_category,sub_sub_category,main_amazon_category,estimated_views,estimated_purchases,month,site
bdd11ffc-b2ee-4eba-9353-e9788100c709,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category3,7774.52,1364.83,14,Liverpool
4bf586b0-f3f7-4e1a-ab9e-4ebd74473650,producto 3,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category1,1003.37,4356.2,12,Mercado Libre
89c1d020-3a6f-4c49-b4e3-ca3eba886a48,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria3,category3,4432.69,4813.15,11,Liverpool
5b4646e7-ec1c-41cb-9dd6-8e1fb545a902,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria2,category2,7836.96,5692.37,13,Liverpool
4fc98084-387e-46e4-9ecc-6eb606ddc57e,producto 3,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category2,3358.57,1054.68,03,Office Depot
103bef36-1526-44e4-9471-1bef76681988,producto 3,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category3,8434.95,8920.45,15,Mercado Libre
4a54c0b1-ad29-43a7-b8e6-902cd8e37572,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category3,5839.91,8118.47,01,El Palacio de Hierro
89062840-01f6-4823-9c90-02eb5d38d8d1,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,5920.93,101.25,14,Amazon
cad66628-8d6b-4b01-b3ae-b2a81b6b554b,producto 1,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category2,439.91,7519.77,08,El Palacio de Hierro
4f75f65f-8c0b-4c89-8b0b-d1e77082e609,producto 1,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria1,category2,4890.35,8562.9,01,Mercado Libre
eb8a9c28-a11b-4dad-831c-c790157c59ec,producto 3,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category2,3741.33,5893.93,03,El Palacio de Hierro
d25b45c3-ce32-4711-9925-fe59bea6beb2,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria2,category1,2318.74,9253.02,11,Office Depot
12371473-355c-4e38-b70d-dc4c7c31cb57,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria1,category1,6194.01,7788.19,07,El Palacio de Hierro
d5488e12-eb40-4893-92d1-8efe68b06341,producto 1,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria3,category3,8596.08,487.7,01,Amazon
69171982-9162-4149-9ce4-fd68150eae29,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category3,9554.36,9354.28,07,Best Buy
d93e33d3-a492-4875-b96b-fa3168006b37,producto 2,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category3,1059.74,8164.2,02,Best Buy
8430c605-dbad-458f-a2ba-52bd77f6454e,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category2,5867.86,8255.32,07,Office Depot
d97d86ae-8cda-4bdd-b958-e50d79fff0f0,producto 2,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category3,4129.32,7240.74,05,Best Buy
e559284f-2014-4b69-9071-109263c849ca,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria1,category1,239.12,9728.53,15,Amazon
4efe5561-e0e6-446a-a3a4-5d1569e6ecb8,producto 3,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category1,2484.48,2220.11,07,Best Buy
643754d4-2e82-46cc-83db-821701f04330,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria3,category1,2985.45,5804.16,07,Office Depot
ce6441e9-84ac-4ae7-a6b5-c1822de0226d,producto 3,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category3,6676.18,2738.62,05,Mercado Libre
461e0fc7-73b0-4ce8-9fc9-6fb4d2aeaba7,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category1,8277.56,3159.35,09,El Palacio de Hierro
b724dcea-51aa-4ad7-b7f8-b4db6267ecbf,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria2,category2,7258.35,3332.31,14,El Palacio de Hierro
bb6cb72f-c9ca-42e7-9220-2f52ed101d45,producto 1,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category1,8029.3,5475.7,08,El Palacio de Hierro
7b51d5c1-6aa1-4bdc-9d52-3d016c1b0d7b,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category3,572.29,5037.01,14,Office Depot
12108af2-4ee9-4a3d-94ee-272cd4363dc5,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria1,category2,8793.24,8303.14,11,El Palacio de Hierro
2a977ff3-c827-4b51-ae3a-485b2368e21e,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category2,9913.43,6323.88,08,Amazon
94b7def9-d0c0-4a33-b8a7-4778bfe5d0d4,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria1,category1,3584.92,383.5,07,Mercado Libre
883d9e4d-085f-4dde-a847-b5bdcdb6e2cf,producto 1,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria2,category2,1046.58,9437.27,09,Amazon
585caeb4-f9e0-43f0-b82e-4f29d94e3c87,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category3,1125.73,4511.35,11,El Palacio de Hierro
2ccd941b-a67c-4cc2-8053-794ab498a831,producto 3,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria1,category3,6369.17,900.94,01,Liverpool
69f1b96c-ab0a-4bfd-b844-6487b55ed809,producto 1,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria1,category2,5870.95,970.79,11,El Palacio de Hierro
55b81634-89d3-4d04-a591-d0819ff0dbd5,producto 1,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria1,category2,5619.7,7625.97,11,Best Buy
9b3be222-614a-49d4-bd87-ad2f014dd898,producto 1,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria1,category3,3855.25,4500.71,01,El Palacio de Hierro
6f476b41-81d1-4b20-a5ce-9e9c075c68b5,producto 1,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria2,category2,6456.07,6818.5,07,Office Depot
e6ab89d3-d9b3-40b1-9f91-6a65fb2deee7,producto 1,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category1,1086.96,2174.29,03,Liverpool
14264743-4826-464b-a83a-2d0525156f2d,producto 3,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria1,category1,29.35,1981.71,08,Amazon
d8915d86-c7c7-4a66-b626-d5c9dee91d7c,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria2,category1,6062.66,7264.13,14,Amazon
aa1ffbd2-2524-41f0-bf5e-6183fa35fa0e,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria2,category1,2908.91,5955.52,07,Amazon
811e102c-5555-42f8-ace7-f9b9a262229a,producto 3,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category2,2582.96,4289.54,06,El Palacio de Hierro
a600bde8-9a6c-437a-a319-16866f14bcf4,producto 1,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria3,category1,6746.32,5883.48,15,Liverpool
a52682e5-28fc-4934-94f4-4e84347847dd,producto 1,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria3,category2,6011.76,7955.4,05,Mercado Libre
01e39092-7eb4-465d-b66e-0ca0e77366b5,producto 3,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category2,1793.39,9314.88,04,Amazon
94155c7b-95a7-4646-a1ae-cde0330b895e,producto 1,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria1,category1,9042.08,4239.54,01,Office Depot
d3c14338-d5a3-4af0-85b9-838e506a5622,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria2,category3,559.4,5507.47,13,Office Depot
f8833a67-6c40-4632-9f2e-abb50b1afdfa,producto 3,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category2,4554.22,7284.09,14,Office Depot
8c43a981-41d0-41e4-b1f9-074211e58876,producto 1,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria3,category3,7285.57,9933.48,14,Amazon
2c4e452f-77de-4a78-b22c-eadbfed14e4f,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria1,category1,2405.51,7009.73,07,Mercado Libre
c2ec5e80-5e88-470e-95c3-0a27f0776e38,producto 3,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria3,category2,8683.91,9714.45,03,Office Depot
1bf6d75f-5a56-4548-b6b1-e7625e85760a,producto 3,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria3,category1,2938.98,7198.52,15,Best Buy
361129f2-a27a-43b0-9358-a6c4b7be113b,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category1,9554.95,3595.79,12,Mercado Libre
56030f9c-2d70-41e1-a639-877363a7a779,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category1,2540.13,5566.47,02,El Palacio de Hierro
49acca6d-a5b1-4ef6-bcf0-6576f083731b,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category3,8009.65,1866.35,13,Mercado Libre
40abaa16-e997-4305-8b01-3556c27a950a,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category3,551.39,8485.14,02,Mercado Libre
4839f1be-3645-4bc7-ab65-6b721754136c,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category1,866.87,7019.98,09,Best Buy
5296bcd6-8157-4037-8ce9-bb25f9ee3bc0,producto 2,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria3,category3,1248.77,6015.48,07,Amazon
e2ddf5cf-9980-4ec1-810c-5cf9423d3f15,producto 1,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria2,category1,6709.1,5052.9,07,Best Buy
b5fd5ce5-f9ce-4693-9f27-1c2d26da564e,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category3,9640.44,1144.63,11,El Palacio de Hierro
df10aeaa-3a5b-4fcc-b7d9-6f72f1b99d84,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria2,category1,4097.47,5832.09,04,Office Depot
afde4ebe-4a4b-43b6-be99-f7793094cf66,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category1,8555.21,5699.89,05,Mercado Libre
3a687a4f-0aa5-40d1-813b-0f3fcbb2989f,producto 1,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria1,category3,7869.23,7293.93,02,Amazon
283ca49b-193e-4c98-97d2-f62647a7daa8,producto 3,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category2,3208.54,4282.97,03,Best Buy
4d505173-ee16-433a-ad6e-fced3c8b3909,producto 1,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category3,6332.29,8248.07,08,Amazon
312f6448-0604-4859-a04a-a4eb45138adb,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category3,6134.06,381.2,05,Amazon
1e12785b-d32d-4d14-8d80-58f9203e50f5,producto 1,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category3,4856.18,8077.86,15,Mercado Libre
628d1233-043f-4d66-8dec-f0093a2f0de0,producto 2,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria1,category3,7478.76,2716.14,10,El Palacio de Hierro
ddf8e82f-705a-41e8-9374-44d713cfd9ac,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria1,category1,1683.39,636.79,06,El Palacio de Hierro
6ab19ecd-492e-4a92-88d9-e23efda203bf,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category2,4402.87,8675.36,07,El Palacio de Hierro
cf558b00-b703-4dc6-8963-a6e67c487e44,producto 3,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category3,7168.35,3965.98,12,Liverpool
cf9bf529-e192-4841-be92-48d5c086639f,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria2,category2,1735.85,1505.1,03,Liverpool
16482c43-482d-4fab-a831-72644137be37,producto 3,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category1,1537.17,8562.37,02,El Palacio de Hierro
1d195160-121d-4e43-a96e-892ae2adfee4,producto 1,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria2,category3,2219.16,7850.08,14,Best Buy
8cde95fa-62ab-46b7-9362-4597ee044e1e,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category2,2649.22,5504.4,07,Best Buy
3390c030-e88a-40d4-bf68-f43887a573bf,producto 2,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria3,category1,4480.12,77.13,05,Amazon
c989ac9a-a42a-4a5e-a34c-c72a031acca0,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category1,24.44,6557.51,01,Amazon
6b18bb8d-8f17-49d8-966d-7ba785edca4b,producto 2,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria3,category2,9514.3,7663.62,11,Office Depot
f0f579d6-d7ce-40e1-84e2-babd6def6a3a,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category1,473.6,273.9,03,Amazon
dd8c78c2-8368-4d70-94f8-b59eb062f63f,producto 1,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category2,8458.6,6617.15,05,Mercado Libre
346f0b04-be09-4b19-8ad9-5a0f17597c2b,producto 3,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category1,417.01,1955.92,06,Amazon
650565c5-819b-4f7c-a0df-e0deeed6aecc,producto 3,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria1,category3,7780.06,139.85,15,Liverpool
563fbc0b-535c-49f0-9ce9-4382d8f42e04,producto 2,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category2,8642.65,3586.12,15,Office Depot
f737f75c-1ac7-49e2-b9a9-766edb885a8d,producto 2,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category1,7407.27,7199.74,12,Amazon
2e6f9a0e-aba1-4061-a155-e601c7dfbf47,producto 1,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category2,8562.21,5780.11,14,Amazon
ed1fa9d4-6714-4cb6-b176-f29304f2d3f0,producto 2,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category1,3896.16,6162.94,02,El Palacio de Hierro
bb654af6-078e-4094-9068-41d153a772ff,producto 2,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria3,category3,2894.86,3566.98,11,Best Buy
47915165-606e-4e27-af45-5d1b82cf268c,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category3,7016.29,3621.24,13,Office Depot
44dc00b8-af77-4396-a40f-2f05f06aee87,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category3,7533.04,6170.32,07,El Palacio de Hierro
bdb0d3f9-afd9-43ba-957d-357951babe34,producto 3,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category3,2368.25,9650.71,01,Mercado Libre
8d330d2d-f0c8-4c91-865f-1798beb90bee,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category3,9484.66,3021.7,07,Amazon
3fa03ecf-86fd-4d39-94eb-8dc5a6c3b0f7,producto 3,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria2,category1,6025.09,9448.03,07,Office Depot
35a5bddb-1b2f-4dbc-8938-4e35a9d81c86,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria3,category1,7198.62,1312.22,15,Best Buy
64b13f4b-5869-4af1-b0c9-3039c29f221f,producto 2,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria2,category2,8716.31,5167.49,04,Liverpool
bb87f315-e62e-40f8-8cf0-441e3b03c817,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria3,category2,7028.08,3795.03,02,Liverpool
6f33388a-c344-45b7-95eb-e3967c71691c,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category2,9170.98,9550.41,04,Best Buy
33bf3f79-919b-476b-9af6-31dddf2187fc,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria1,category2,4623.4,6124.47,02,El Palacio de Hierro
16c846f8-1947-49d1-b476-f1a63151b0e8,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria2,category1,4476.45,4364.7,02,Best Buy
985aeeb9-bbdf-4be3-8caf-2eb25a28719a,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria1,category3,5014.29,1376.85,05,Mercado Libre
84d39490-ffd9-40fb-9bfc-c96ab102a0bf,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,8144.79,7161.53,05,Mercado Libre
ab537bfd-2ed1-437b-8057-3d3ae664ce6c,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category3,7773.27,9335.05,11,Liverpool
819450b5-52f6-43a0-9948-90d0f724f971,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category3,9394.11,4055.45,08,Office Depot
897b1ba3-4dd4-4181-ae28-a2eddfd1c66b,producto 2,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category3,7296.74,6594.75,09,Mercado Libre
